yyyymm,BCCA_0-125deg_pr_day_ACCESS1-0_rcp45_r1i1p1,BCCA_0-125deg_pr_day_ACCESS1-0_rcp85_r1i1p1,BCCA_0-125deg_pr_day_BNU-ESM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_BNU-ESM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp60_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CESM1-BGC_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CESM1-BGC_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CNRM-CM5_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CNRM-CM5_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp45_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp45_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp85_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp60_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp60_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp85_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp26_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp45_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp60_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp85_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp26_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp45_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp60_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp85_r1i1p1,BCCA_0-125deg_pr_day_inmcm4_rcp45_r1i1p1,BCCA_0-125deg_pr_day_inmcm4_rcp85_r1i1p1
201311,5.8753366,3.1040342,3.3341486,4.0591927,2.2064993,3.1431918,1.6921841,4.289766,6.701992,3.4098449,1.4759477,1.0489523,2.647047,2.334174,3.8617117,3.18582,3.8295686,3.6461067,2.4967952,2.3377912,1.4400972,0.99262893,3.3806841,1.9426779,2.8379245,1.8756016,2.1040132,1.8731593,2.9762626,2.2187486,3.8295286,4.002771,1.8932147,2.3979623,6.610621,1.6176095,3.2275803,1.1547515,2.2245166,2.7651105,5.260656,3.996126,5.2842216,3.0618296,2.8009686,2.0750344,7.9643483,3.147226,2.5517592,3.3109872,2.0688696,4.6872025,2.107643,3.4979093,1.7893087,4.3454537,4.6116524,1.8614432,3.8931477,0.7640603,4.1586595,4.9580035,1.8484589,0.29685438,4.577506,3.4067776,4.785638,2.3317149,4.4056525
201312,2.7531822,1.6870457,3.9176638,2.0471911,3.6421018,6.727224,3.9132824,4.274969,2.621941,3.3334007,3.2448165,2.165725,1.3319341,3.709763,3.6007085,1.9981284,3.171123,2.588638,4.6667438,5.00989,2.3897839,4.489259,2.8748922,1.3069525,3.949199,2.5885086,2.7777615,4.1370864,5.1395926,3.3868997,1.1219261,4.782613,4.627726,3.085262,1.7089759,3.5556061,2.8831825,3.1310146,4.6464553,1.5111725,1.2672226,4.6030397,2.458596,2.3584244,2.481754,3.035677,2.2144663,4.399094,5.7071795,5.1658034,3.316548,4.3281527,3.0017736,1.5065013,2.6816607,3.9864233,5.7914934,2.9563816,2.23009,3.638438,5.787784,2.9828792,6.2569,4.466347,2.790785,2.236803,3.9316614,5.567404,4.8923526
201401,5.1768475,3.46253,4.8853517,1.2878296,3.2406342,1.9567443,6.1399565,1.8720522,2.342246,3.458845,2.2234688,2.3385158,3.331344,4.8376274,2.640051,2.270851,1.7353847,4.540399,2.5698736,3.0474582,3.5051594,3.2209475,3.9938312,1.7045221,2.7518816,3.9903693,5.7374473,4.4372406,6.801687,3.735576,4.1632633,5.47191,3.52069,1.357103,3.0273728,2.7067604,3.1431572,4.3160706,3.930904,6.3246818,1.9568039,1.9682939,4.274623,1.8159161,2.3010008,1.3057789,2.63172,3.413096,4.178669,2.6887627,2.4354985,2.6187491,6.763142,3.3822322,2.555178,2.7696545,5.643745,3.658468,3.625128,1.2110742,2.225329,1.7101175,4.1033926,1.8943739,3.8367026,4.4821873,2.0186853,2.6356015,3.6135857
201402,6.8259625,2.3161907,2.1163852,3.6602683,3.6260505,1.926173,1.8637248,6.33118,2.4970238,5.1877627,2.8501198,2.764432,1.3981942,3.9391732,3.5669863,3.2955308,4.0917363,3.5983624,4.4531746,1.150633,2.5355673,3.102209,3.402917,3.6398196,2.7720428,3.046568,2.6800015,2.4559832,3.4679327,2.224475,5.0986924,2.0674455,1.203203,1.9854431,5.0220056,3.3934832,2.956401,3.2784243,5.7527494,5.5445137,3.2535505,7.9036393,5.450512,4.126715,4.4421406,3.1091325,0.87146705,3.3689399,4.2723236,6.7761602,2.8028677,4.0885353,6.8580766,1.1692365,5.2530627,2.8692873,2.292322,5.729818,4.2886744,5.6747437,7.2501025,0.9196056,4.256992,3.5376472,4.6687136,3.4957595,1.9669471,6.9643235,3.8540268
201403,3.677663,3.237913,5.017207,3.859127,7.085782,5.479338,6.657521,4.642635,3.356621,2.443239,3.5537539,5.113315,2.3832104,5.239474,4.303007,1.2254564,3.203944,2.348659,5.211994,4.1654267,3.9986882,5.969177,6.6939554,3.6046882,5.265788,4.4516306,6.637374,2.5954864,5.3136206,5.0433345,2.7644696,3.077263,5.4018593,4.080567,5.3660316,2.643078,4.226459,6.956025,3.3852637,3.064003,5.1095586,4.5033283,4.182757,2.44311,5.409265,4.028099,3.6292295,3.475454,6.5910287,5.560261,5.7123027,3.0657356,5.100718,4.8674335,5.1776776,1.1620413,2.3555286,4.3195605,4.61631,3.6685328,3.177397,5.8679605,6.4104943,2.8721557,4.4292583,7.972573,8.114483,3.029079,2.7829335
201404,4.7425656,2.770909,2.4374142,1.9883009,4.06069,2.4179847,2.3346114,2.5858812,5.5140343,4.622759,3.636439,1.6899697,2.9436197,1.5281656,5.7871704,1.39375,2.209487,1.8214605,3.1156025,4.96716,3.9480858,2.1114695,2.6787262,6.511333,3.8415387,4.5196047,3.111109,2.5117192,3.9788268,3.3996427,2.7816231,1.4059798,4.0192823,1.9150193,0.72653323,3.068196,4.4996142,5.2657003,3.770249,3.9473507,1.8801357,2.2581613,2.8498256,2.7247174,2.647523,4.9563446,3.0210109,4.1080422,2.9349198,7.075201,3.859399,1.9194672,4.226187,4.8131266,6.080666,4.5612545,1.3522863,3.1856813,2.3059318,1.953968,3.182101,3.3588126,2.5250995,3.0456626,3.869213,1.5195539,1.281985,4.802335,3.2178833
201405,2.0309746,4.436219,2.5436542,1.8954711,2.9974408,2.73055,3.6036942,1.4557877,2.7663064,2.4509869,1.7305619,4.875728,3.1908314,1.6341144,2.977014,3.9297833,0.53328454,4.18907,4.5613413,3.6587603,3.3645768,5.4775906,3.4975915,2.8519292,3.8675003,1.8320099,4.01107,2.8847332,2.4737933,1.8884401,2.0482154,2.8378546,3.8083193,4.9941416,0.8656484,4.6275005,3.2608564,3.7874484,3.0209966,3.4237075,3.6461139,4.4697576,3.2872162,5.6398377,1.4584097,2.7295165,6.9107676,3.9435885,4.4010096,7.305015,5.3496614,3.0504122,4.7849965,6.3966694,1.5030346,1.9387678,3.2502143,4.333779,3.737365,1.5854994,4.0206447,3.0724437,3.968531,1.1573046,5.4381037,3.2964041,8.076652,4.0127773,4.30934
201406,3.428852,4.45419,4.052037,3.5917287,6.8306284,3.0471747,3.7469923,5.342432,2.5238097,2.710461,5.1664224,2.7388587,1.7318867,4.160402,2.2834094,2.8120396,3.9576015,5.834523,5.9816556,3.397295,3.0972939,4.0377507,2.3382566,7.0112276,1.370036,1.6140273,2.1909404,1.9461179,3.7956958,3.6823113,3.2769146,4.5317383,3.7214053,4.5351167,3.4040322,3.5061493,4.2607,2.6144855,2.2623522,8.953628,3.1334088,3.9231026,3.0802364,2.2081213,1.8362945,7.8002744,5.40645,4.0243764,2.2525418,3.530825,4.3548174,2.0908115,3.59377,1.4205459,5.0945063,3.8913906,2.919251,3.2480814,4.2441144,3.3771698,3.3036036,3.8095415,5.0749426,2.8392396,4.398387,3.7908854,5.165254,5.6958494,2.381237
201407,3.177431,4.29945,5.239137,3.1387486,7.0753164,4.3309007,3.678596,3.645976,2.1951692,2.3369522,5.036388,3.9052389,2.919889,2.316556,3.127124,3.0883055,3.2660174,5.6473656,2.2444131,5.3791957,5.3307514,1.8977269,3.9399464,2.162696,0.45908642,2.453313,3.4686377,4.0583534,1.7429389,3.229819,5.228189,4.9118414,4.2753835,6.259661,4.7949305,2.623884,2.8412075,4.2201686,2.834327,4.870793,2.2444859,6.526843,3.8022003,4.7790766,1.0390944,3.474327,6.8799105,3.9968061,4.117755,2.7889726,3.7271423,4.6258774,6.822572,4.262391,3.3048155,3.496935,2.100237,5.522262,3.8046424,4.7234,4.3892894,2.983966,3.7866287,1.8996154,3.3899467,4.2210283,3.1823566,2.3889246,2.2123063
201408,3.586601,4.0802407,4.5343337,4.4700303,4.2372694,5.914118,3.2339554,3.9949312,4.2683854,3.8310208,1.7891328,4.2549005,2.1201298,2.249884,4.933308,4.19453,2.1108468,2.4355576,3.142474,3.7598193,3.956556,4.2049837,1.9342453,1.715524,2.5983317,3.2770216,3.7430089,3.4616086,4.4965568,3.7655497,4.557767,3.3925073,3.218754,2.9299498,3.2174888,3.050829,2.9309113,2.1361933,2.4461596,6.6264014,5.6512237,4.7261295,7.370484,5.0142097,1.9725688,3.4072807,4.94609,3.532818,6.1602426,4.8882427,3.9836311,3.9758792,2.1054149,4.267134,2.8594975,3.1885304,3.4991648,2.9184349,3.592227,3.7130663,3.0792184,2.8694966,2.3005617,3.6699033,1.7282221,1.7058145,1.3206196,0.544443,5.109245
201409,2.8113701,2.776396,2.7307076,4.21162,4.1770706,4.454553,7.502571,4.3824525,2.8820412,1.2183989,3.8362079,5.155424,3.7490287,3.0417492,1.694616,3.5388963,2.184001,5.445129,4.1628494,2.7403622,4.352679,13.5384,4.5924335,5.903617,13.16825,2.9611502,2.0944238,3.1809554,4.2063193,1.4461676,4.8143,6.0581226,1.9022946,1.6722703,3.5728881,2.8579543,1.664508,2.4555252,2.7839305,7.7201777,4.5256147,1.562702,2.379273,7.203138,2.8883932,3.607967,4.9699745,1.452105,2.173661,1.549423,3.2403257,2.4878917,2.8716483,2.1945727,4.82876,5.424683,4.2600875,2.6991918,1.8917278,3.3239193,4.865324,6.9671803,3.3864796,1.3276054,2.738084,1.6250124,0.8219783,2.498513,2.1782694
201410,3.1609385,1.380266,1.7691777,1.6783483,5.501076,1.7828637,2.1979392,5.185997,3.0653696,3.1467834,3.887348,3.3232417,0.9106047,2.3884735,1.7763165,6.348967,2.7799366,0.6631981,3.1626415,4.464112,2.324024,4.3927336,4.800922,3.2098577,5.646155,3.4516263,5.2161317,1.7428452,1.8687296,3.4548242,3.226143,3.488493,2.2559273,1.8062644,3.4354174,0.93022066,3.123205,6.0421486,2.7395334,3.464821,3.444473,3.4573956,4.5370183,3.5000594,2.660378,7.1180587,6.766444,3.338401,1.1410359,1.3602495,3.2223608,1.3767717,6.1186333,0.18559767,4.188655,3.0196075,3.2007382,3.41326,3.3974125,5.0596294,3.431255,2.1101565,1.5097866,3.022676,4.5225964,1.8589275,2.734946,3.2898839,1.7179697
201411,5.3348575,4.7383523,2.2835867,1.9521346,1.4636863,3.0145254,2.5702412,4.4292045,1.8190753,4.76179,3.025608,3.2003102,2.1114547,1.6815798,2.4273365,2.032691,2.8110101,2.1568727,2.8520699,3.6090071,1.6539733,7.5001187,2.924086,5.6157975,4.6058245,4.441698,4.5710998,4.2013154,5.7276936,3.3962095,4.6137934,2.1232584,1.7189577,2.9575515,1.9654669,4.282281,1.615045,2.6601503,1.2020892,3.8177032,3.1563978,3.2507532,4.778373,2.65896,1.4757754,3.2833076,1.7067125,1.6002867,3.2041223,4.0592747,2.5603697,2.1857069,5.1338544,2.140277,2.8329308,3.2976053,5.781563,2.483142,4.327135,0.997208,5.4356246,2.138366,2.136443,2.3127599,3.2721968,2.8504896,1.3974514,2.0783024,2.6485221
201412,2.7284338,2.203389,1.8439332,1.1833711,2.1017613,3.605808,4.885751,6.0611186,5.462991,4.0710196,0.8845912,2.1356637,5.317983,4.689724,5.480899,3.9162378,3.8393793,1.8225461,4.645197,3.8475008,2.1573014,3.9130867,2.1028974,2.4493868,3.6679022,4.299614,1.8731999,6.214637,2.0162773,1.7512392,1.7270035,2.580706,3.1808088,2.80694,0.81256187,3.957518,4.792434,4.417972,0.8699273,2.9517484,5.232986,3.5762732,1.7453147,4.028724,6.7705345,2.4417322,3.1216443,1.2539212,5.268006,4.930426,6.8598895,2.322289,4.734503,2.9528785,7.8105984,2.5394182,3.1708953,2.0034564,1.812888,2.5648093,6.2250586,1.9407107,2.9422147,3.3445537,2.7845497,2.4934535,2.0758507,2.7988594,3.581039
201501,3.177688,2.2467446,3.3216822,3.588427,1.3985716,1.7941501,3.69747,3.328154,4.5322094,2.5740259,5.108366,2.8624525,3.7324808,1.8894364,3.2560906,2.7614691,2.487355,3.287303,4.3694797,2.84737,4.2508497,3.8686833,3.5417056,4.970541,2.1983092,2.5244231,4.9880557,2.9828262,3.8822296,4.1830587,5.1062694,2.2846222,1.912286,2.8553,2.4926655,5.595751,2.2264752,4.6106114,2.4907713,3.9284644,2.12596,4.3297935,1.0544609,2.144685,2.893521,3.9586475,3.607452,2.4147043,2.1335857,1.9857938,3.4377458,3.3262105,5.4044724,4.024781,5.052262,1.8368872,2.306798,2.4973257,3.5340385,4.7870636,5.0709834,1.4082428,1.4169766,4.068101,2.744406,2.764209,2.2104948,1.9583343,3.0898244
201502,3.0450182,4.319878,5.152631,1.8000351,1.4878801,5.2184463,4.244737,2.6407337,4.945785,3.3958492,5.372712,3.7626927,3.5708098,3.047732,4.038913,5.0873995,7.097124,4.572572,4.720005,5.294139,2.3658326,7.1366305,4.382598,4.2391863,4.8937025,10.691728,3.4331465,6.4262543,6.643769,3.931059,2.0341058,2.6230164,2.5207417,2.1600642,2.9531739,7.4546432,4.164627,2.802319,2.987858,5.162677,2.782602,1.9275548,2.607223,3.5315015,5.711613,2.689151,4.884824,3.8443627,2.0306823,3.7836256,3.9058042,7.915723,10.577627,4.443948,5.0499578,3.2889779,3.1460981,3.4617157,3.442301,4.947835,3.6488476,3.1051035,2.1805766,2.155926,4.282788,4.5486817,3.3840177,2.233126,2.9390788
201503,2.3746324,4.35871,5.2789392,3.2979705,6.2891603,2.985467,3.5798378,2.4824893,1.811157,3.416265,4.9781322,7.334137,5.0154605,2.283514,3.7489061,4.2081547,5.2594843,3.696427,3.4569623,4.190739,1.1442991,4.1772714,5.028428,3.0766258,3.9588132,3.625318,3.9555168,2.3113859,5.2147074,2.0031717,5.474907,2.4937658,6.960463,3.7494302,6.5027943,4.9232244,2.5637333,2.3328047,4.383643,4.8322954,6.5818896,4.4614716,6.082493,4.454783,2.5097167,2.2820296,6.4112787,2.1889906,2.8206985,10.240396,3.1220436,3.5710301,4.878331,3.9473233,4.7372074,4.8291035,4.3670516,4.3043056,4.2235007,3.2045302,1.9167398,4.0382743,4.97791,2.2901068,3.0695968,4.422499,2.942208,3.9243104,4.77279
201504,2.8205957,3.0447462,2.0130029,2.479576,4.6057405,4.2120905,1.2037337,3.1481698,2.6166377,2.9393451,3.9026616,1.5839633,4.1177354,4.395453,5.032607,3.8055236,6.682458,3.9343917,3.5657609,4.862375,3.7349842,4.9772563,0.85132974,3.3793023,4.3815756,5.329789,3.0734513,2.9130492,6.175118,2.5203195,1.572653,3.0379043,3.119534,2.1309545,1.7219137,4.3818216,4.001147,5.9971004,2.0797262,4.9890637,3.6601264,3.4683757,2.8342018,3.1812403,5.2378545,4.392986,6.3180814,5.16191,3.0639033,5.027169,7.2383895,5.117296,2.5293345,2.3262477,4.144003,2.41325,2.6832569,4.404621,1.3157088,2.7368128,3.3996427,4.262906,7.2332325,3.0599315,2.4783106,2.119583,4.2945433,4.4799595,7.104893
201505,3.8571692,2.3194258,2.7651067,2.910007,5.1286407,2.7067688,4.3650208,4.019604,2.6411476,2.1802118,4.945431,5.306189,3.8214417,3.8510056,1.2074978,2.7982545,5.873508,3.2559426,4.566028,7.6510506,2.7612677,3.5090683,3.7698202,3.494767,6.235012,4.1845345,2.8472784,0.86008435,3.8204913,2.7724442,2.1480198,2.7051418,4.516997,1.0935003,1.3046057,4.651635,4.245478,3.1231766,6.343052,3.4375858,2.684037,5.4134083,2.347994,1.2948898,3.8578987,2.5753365,2.611714,4.5416355,3.1344793,4.292931,3.9996288,4.3396664,3.1138122,5.789084,4.5656424,2.258655,3.6961246,0.9743107,6.0165057,4.092388,3.4146893,3.3370643,3.7229028,6.01486,2.5430088,4.7108455,3.0938926,2.4596233,3.6865811
201506,2.72735,3.8063695,1.7048216,3.323279,3.1908665,6.122047,2.69335,4.9990215,5.214659,2.3040702,3.067062,1.7359986,3.5968416,4.7606707,3.1996586,4.199984,3.1023061,1.3687124,3.5596027,1.950094,4.261543,2.1768162,5.8947234,5.6622176,1.6452835,3.86054,2.90085,2.153241,10.119989,1.3555498,2.5627365,6.500061,5.80159,5.638602,4.787571,2.1199784,4.2648892,3.7543657,3.4367452,2.5195906,4.5435157,2.5370042,2.6083984,1.9933605,4.4818373,3.4876754,5.692149,2.7448828,3.5208988,3.5852273,6.524478,2.0422184,2.0398884,2.5880358,5.0849743,3.638487,2.7758722,3.3552155,3.2462802,5.413868,4.5865216,4.163828,2.771591,1.3545073,3.7541544,2.2294483,4.8197346,6.996618,6.9895253
201507,3.9252534,4.101668,2.7016854,3.554715,2.5004797,4.839346,2.4754755,4.824818,6.0471396,3.406609,3.5564308,8.547114,5.5478363,6.3640466,4.9442344,3.3513875,2.9389668,2.7393758,5.758519,2.7625697,4.3591905,4.5457826,2.8709137,6.7418327,4.5396695,6.095287,5.5857143,1.5532705,5.156682,5.3965964,2.948118,4.7530236,4.898892,3.3623972,3.6472363,2.5184178,3.7197006,3.4565077,5.417538,3.4388876,3.405017,2.4112256,3.135364,5.9645367,5.3845453,2.8462262,3.9389951,4.640547,4.510432,3.3934476,3.2164764,5.8760347,4.1127114,2.358129,5.8257036,5.035221,4.3374834,4.5345864,3.5908577,5.3167796,2.8342395,3.5040035,4.2324905,5.0265965,1.411198,1.9287113,3.9713066,2.5227864,3.5265067
201508,3.2742932,5.545483,3.3231728,5.074988,2.6749475,5.4828506,4.240095,4.550888,3.83907,7.7697597,3.52721,1.871761,2.4533165,3.5188622,2.455171,1.8177547,5.2379284,2.3436754,5.855697,2.6720433,2.8394716,8.907854,2.7764456,2.7284155,3.4540975,5.0934277,4.690916,2.2658765,4.9794326,2.7295642,4.3120513,3.3423767,3.153429,2.1740725,6.5701504,1.594939,4.932844,2.9186718,2.3920155,5.713966,2.3689468,2.5697212,6.100383,0.85969996,4.899252,3.1070487,3.8792312,1.06265,3.1315114,1.8709921,4.057355,1.346758,6.3816824,1.6395922,3.4971704,2.9945357,3.0601678,4.3456097,2.9986231,3.050277,3.247714,2.8911402,2.8244083,2.612711,4.231293,1.6499833,4.4966264,2.0984225,1.7061998
201509,4.8612604,3.5307407,4.325694,2.9270813,6.382525,4.470583,2.7393513,9.293526,5.7131534,2.1640816,3.748478,3.1700506,2.5332694,6.481419,0.8683538,1.6973289,3.6395938,5.3270574,2.5450926,4.4739494,2.371653,5.291497,3.6634476,1.4588156,3.5160823,5.849977,4.8160667,3.899106,3.449,1.1317611,15.240169,7.2928214,4.004843,3.4601586,7.9303775,3.2932053,2.4525483,3.1156473,1.8350492,2.0929673,1.467538,1.7507615,1.5038837,2.2886257,3.2398162,1.43168,6.4387584,1.965975,1.0115052,5.9847856,2.7721305,5.8739924,7.535433,2.902348,4.4300804,2.2611759,6.090624,5.2376413,3.8266623,2.6363113,5.8771195,2.5275388,10.231038,3.2648973,2.228574,2.915185,1.2136494,0.68327,1.4597528
201510,2.3179092,2.8192384,2.9681244,0.67377865,7.560748,1.3741202,4.977631,8.590266,3.2057028,1.7942108,1.7852857,4.7459273,2.5944302,2.6901882,2.7720218,2.2282798,2.4830437,1.7821958,3.4165144,2.3651645,4.05566,2.1320271,0.25090724,7.723219,4.743191,3.644393,4.039172,0.93146485,0.55754656,1.9234687,4.337097,0.7082044,4.1977015,1.5102965,2.6342158,8.710246,1.4816104,2.13697,4.2092123,1.8705451,4.6795545,4.320403,5.507218,2.7197747,0.9694397,9.691499,6.327661,4.4786725,1.0924922,8.458688,1.2911651,2.6031363,4.388478,2.791174,2.5449731,1.7570819,4.296229,2.9790163,0.6111126,2.547049,3.7366304,0.44815418,0.8045754,1.5828127,2.6932094,1.3869302,4.517009,2.548202,1.0860871
201511,1.7560463,2.6464643,0.4759738,1.7247785,5.393337,3.8302908,3.963823,1.5214562,4.384353,3.6706843,2.9982998,3.253135,2.743437,3.514716,0.9292261,2.820504,1.199305,5.726928,2.5449169,0.9667404,3.8364933,2.8780978,2.5102036,1.8687906,2.64958,4.3502254,6.8610644,3.1031828,2.4388292,2.7243495,3.503267,4.3434424,3.7522974,5.1777616,1.8087422,5.9124837,1.2693634,4.044794,3.5997057,2.1732051,2.5808647,3.1626875,3.9164064,1.7316229,3.548345,2.2374532,2.2794447,2.5760708,3.2326458,4.898828,3.605594,4.8823133,2.2246795,2.4448385,2.6742666,2.2848542,2.9500384,4.2311435,1.5585216,2.897767,2.085905,3.2753747,3.9700778,0.8080031,4.0123215,2.7368424,2.4861538,5.2521625,3.4052007
201512,3.3001862,2.316867,6.376669,3.8304665,4.08692,3.7153702,2.6022816,3.355627,1.9845417,2.0731661,3.6112864,3.8437834,2.6327639,4.10546,2.3882287,3.3515375,2.8048327,4.705708,4.811297,3.375942,3.9411135,4.203879,2.7800093,2.4277327,2.9874198,3.6011481,2.9660828,5.5544333,3.4976714,2.4497526,3.2420626,3.6230977,3.393493,3.170654,3.073871,1.2794845,2.9402308,4.513579,3.7008529,4.622433,3.0896764,2.9366229,4.23343,3.701899,3.3532016,3.1223817,4.8210726,3.3714917,1.0965488,1.6209717,4.2310495,4.751109,2.2413511,5.836092,4.2948713,4.503122,4.4107,4.8925776,2.8147695,3.991325,1.4558312,3.0397162,9.653406,3.3761892,6.1523123,3.4594133,1.3163315,4.1051354,4.1505537
201601,1.9909213,2.9568884,3.337025,7.81404,2.593135,4.6954923,1.1187377,3.171432,4.7746887,2.8752286,3.0787265,1.5522513,3.3818793,2.523949,2.453075,3.2811244,3.4121408,4.378227,3.9990873,2.8572671,6.8566155,3.863383,2.4322,1.1463776,3.0235305,1.5186447,3.6335208,2.8959851,2.896109,2.4679248,3.0901244,2.42384,2.292087,4.559514,2.1450927,2.2176616,2.62952,5.064876,2.4792802,4.28373,2.4285836,1.4085664,3.3616767,2.19149,2.2290893,3.8190694,7.858217,4.6686153,1.1438426,1.1137557,6.160153,4.997507,5.92819,4.5274673,4.501722,0.7932501,5.8721595,4.2074456,3.4146392,4.5805545,4.356825,7.203065,7.351608,6.934217,3.2193363,2.1567953,1.9695091,4.364529,3.6219003
201602,2.1631222,3.3527021,6.2378955,3.369712,1.8127971,6.4976325,4.157578,3.7890646,3.3913841,2.724074,3.0259697,2.849744,1.8147323,3.5132363,1.19605,3.314754,7.480948,4.5422177,8.272183,4.650057,3.4574137,5.370406,2.604118,2.6916804,5.9083185,2.8620162,3.1969476,6.0704975,3.9882646,3.1483908,2.7499833,4.4464884,5.949873,2.4832041,5.244649,2.1661258,2.7705078,3.5269012,4.3839417,4.2240667,3.5142312,2.1589034,1.264598,2.2243888,4.0377884,3.943193,5.3875794,3.127611,2.1961854,4.5217934,4.3030763,3.7030141,3.7970312,3.9710145,4.536872,5.099841,2.5490901,2.0422482,3.3873947,4.2945433,3.4113328,5.7717724,3.9567664,2.295776,3.5941725,1.9257416,2.366696,2.7484832,6.419401
