yyyymm,BCCA_0-125deg_pr_day_ACCESS1-0_rcp45_r1i1p1,BCCA_0-125deg_pr_day_ACCESS1-0_rcp85_r1i1p1,BCCA_0-125deg_pr_day_BNU-ESM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_BNU-ESM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp60_r1i1p1,BCCA_0-125deg_pr_day_CCSM4_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CESM1-BGC_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CESM1-BGC_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CNRM-CM5_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CNRM-CM5_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CSIRO-Mk3-6-0_rcp85_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp26_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp45_r1i1p1,BCCA_0-125deg_pr_day_CanESM2_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-CM3_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp45_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2G_rcp85_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp26_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp45_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp60_r1i1p1,BCCA_0-125deg_pr_day_GFDL-ESM2M_rcp85_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp60_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-LR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp60_r1i1p1,BCCA_0-125deg_pr_day_IPSL-CM5A-MR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM-CHEM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC-ESM_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MIROC5_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-LR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MPI-ESM-MR_rcp85_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp26_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp45_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp60_r1i1p1,BCCA_0-125deg_pr_day_MRI-CGCM3_rcp85_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp26_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp45_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp60_r1i1p1,BCCA_0-125deg_pr_day_NorESM1-M_rcp85_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp26_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp45_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp60_r1i1p1,BCCA_0-125deg_pr_day_bcc-csm1-1_rcp85_r1i1p1,BCCA_0-125deg_pr_day_inmcm4_rcp45_r1i1p1,BCCA_0-125deg_pr_day_inmcm4_rcp85_r1i1p1
205007,2.5007703,3.7165189,2.922206,2.7327769,4.20672,2.937797,3.1070082,6.3758225,3.462982,3.2102475,4.223387,3.1859765,4.027071,3.9310396,4.40542,4.4359555,3.9308207,5.985092,4.2826695,4.5844555,4.3388863,3.2232478,3.0671203,3.5026999,3.3788202,3.3866835,3.619372,4.6159925,5.608696,2.792839,4.223464,4.144827,4.6182823,2.5652924,4.192903,3.6095095,4.20992,4.2449083,3.4907897,2.801785,2.820494,5.3925767,3.6403008,5.115437,3.3782308,4.4014893,2.4116924,4.000537,3.3279407,5.7404795,3.2402344,3.729011,2.996277,2.8808522,3.7696953,3.0734973,2.9756603,3.8959613,2.8463078,4.7559776,4.468062,4.223448,4.580763,5.3477273,2.2709708,1.7910472,6.257561,3.6771607,6.3140206
205010,2.209381,4.0300975,3.66048,3.286572,5.273042,4.2289896,4.6905675,2.4381702,2.850088,2.9631064,5.0632105,4.317029,2.7666643,4.9099264,2.0084708,4.866998,3.1852555,2.316287,3.1275957,3.2615309,3.661138,6.5099616,4.8737226,3.324723,2.424984,3.2386413,1.9913025,4.2691994,4.027592,1.740911,2.8123705,2.8459475,2.2279704,1.9351345,4.1834664,3.8620148,3.3059657,2.813006,2.8117876,2.7357621,2.81807,3.084806,3.6470222,2.9008105,2.6394281,3.1612697,1.4685452,1.547016,3.7496085,2.3470075,3.5474849,3.8308587,0.6330993,4.2344694,3.0272362,2.1385038,2.5989912,2.9175143,2.0699399,2.944138,3.2316105,4.261798,3.7578766,3.8182356,2.7884438,2.7276332,2.1750772,2.250078,1.0668064
205101,3.3823724,3.487988,4.5306,6.5619245,2.5359664,3.404354,4.5115194,3.2458665,2.0317655,4.444954,5.4267955,2.6618676,2.994742,3.76797,2.1525278,3.2665083,2.8393555,5.6369696,3.3848765,1.4149576,6.2055836,4.750612,3.8560483,2.0827014,5.02608,2.7696736,3.3013697,3.57281,4.7353644,3.284683,3.3028915,2.841721,1.9032646,1.9268918,3.0439694,2.283772,3.3155742,3.0727925,4.103014,3.0784388,4.292981,4.5013785,4.9062424,3.5777588,3.1194708,2.8015962,3.8539898,3.8810892,3.7605557,4.9697423,3.299958,3.812794,2.6737645,3.4399257,4.0679755,3.8643515,5.139164,3.7179093,3.4608967,2.7355003,5.2488256,5.2924867,2.910568,2.8204124,4.38156,1.5031941,4.413652,4.2104187,1.8469088
205104,5.3537207,2.3564334,4.0103416,4.7066875,2.5652347,3.6669047,4.636715,2.6619174,4.159813,3.6515148,4.337965,3.2016585,3.5696483,5.2274194,2.8254921,3.6883082,3.456472,2.3959765,2.59744,4.985841,5.0283685,4.925961,3.60967,3.2460084,3.9914963,3.2834513,5.341737,3.401632,5.3461227,2.5207968,3.810085,5.7225833,2.62482,3.7010312,4.57722,3.2096453,6.3881545,3.8295245,4.854966,3.5709045,4.4926333,4.7987204,4.941839,3.5013711,4.1888356,3.388718,1.9045923,3.7902155,3.7645283,1.9327672,4.2919307,5.397814,3.7080472,5.4557285,5.6830115,2.827552,3.5078664,4.0232596,2.8211162,4.0965586,5.5694513,3.3442364,5.3437433,5.7079687,4.039337,2.9792418,3.891421,3.5969806,4.1285205
205107,3.031288,2.960249,4.645116,2.917414,3.850672,4.1795135,4.1780577,4.806935,3.956503,3.574632,4.4610057,3.6104453,4.244499,4.1876593,5.1422563,3.1080012,3.582048,2.8607745,4.062209,5.345561,4.241821,5.1148896,4.4458323,4.0473423,3.3746057,1.7111676,4.9210076,2.477164,3.6260808,2.6841435,6.3501215,7.1546373,2.6637616,4.4242454,2.6552415,3.2922604,4.3331075,3.5938551,5.0458646,3.0311184,1.7659792,3.5696907,3.8111787,2.8092093,4.232382,3.4155746,2.578709,3.3990624,3.159392,4.889824,4.2466507,5.0613375,3.3404093,4.405327,5.623729,2.9563527,3.3601778,4.326739,4.4387097,7.07585,3.7264357,4.41332,4.509468,4.1958184,2.4155285,2.0036743,3.0332267,4.84683,4.053317
205110,4.42267,3.1589727,3.3366137,3.5824194,1.3969716,3.2849042,2.7261732,3.753317,2.8360589,2.7843156,4.291714,3.2227933,4.8245625,4.413297,4.131467,2.3097072,4.908357,1.8882186,2.1230533,2.4802742,2.078498,3.4431334,3.655267,2.541972,2.0108047,4.25163,3.770645,3.5033014,2.6012995,2.5582197,4.1688275,4.7766376,4.4354024,2.201512,3.5659096,2.3184063,3.0644007,4.044699,3.5452952,6.1250615,2.4958808,3.046304,3.6602616,2.1928236,3.7891273,2.44659,1.9370337,1.5804332,3.3213716,3.3316824,5.126775,3.9856062,4.1045537,6.013565,1.3057091,4.302535,2.8756137,1.8650441,3.427986,2.471352,5.494816,2.5251584,4.5275793,1.3356665,2.1699243,3.2536597,3.900873,3.981857,3.4282575
205201,2.0686383,2.425049,3.1703448,6.4000807,3.3738632,2.496368,2.9097655,4.7224984,2.0184712,2.7279673,2.720674,2.8376162,2.8951752,3.0883198,3.0080044,2.6433606,2.0004098,3.3961709,4.223098,3.6402094,3.176167,4.304404,3.808264,3.297122,4.1653705,2.7760298,3.301882,1.888828,3.7657871,4.495867,3.009636,2.5341148,4.0098886,1.4314928,3.0797172,2.8734205,3.027892,3.3042724,4.8306303,3.6014965,4.3867774,2.8725266,3.8250866,3.6701791,3.148141,3.4786057,3.0291328,3.7829716,3.9066937,3.1068797,4.671993,3.459433,2.7439249,4.0188727,4.458283,3.4715385,3.7462378,3.376851,3.253851,2.8600297,3.5614734,4.6004634,4.652165,2.7615633,2.8917675,2.9176056,2.4727244,2.452317,2.5801713
205204,5.7266912,3.4868138,2.3385165,7.405451,3.8451567,3.7947814,4.0429907,3.6897821,2.6616771,3.6633265,3.496982,6.0994844,4.229371,5.151415,3.5622272,3.8619063,5.4098473,4.3110914,6.996455,5.8683457,4.229207,2.411314,5.3149652,3.769806,3.2574856,3.9999301,3.2380273,2.548805,3.7154384,2.378876,3.3040862,4.0605783,3.936527,4.153702,4.630143,2.6529112,1.6749026,4.2055955,3.3736553,4.1672325,3.2928493,3.3392725,4.5271792,3.9313161,5.9610715,2.8543103,3.6618526,4.1863675,2.728492,4.0395794,2.957069,5.3139496,4.597206,1.8195943,4.7595253,2.8917997,3.8719382,2.9216335,2.7210155,4.2573485,2.9254925,5.1207914,4.1870403,3.15714,2.8858082,3.0519302,3.4939291,4.9537916,3.6078796
205207,3.7960336,2.5062737,3.7933068,4.771938,4.23979,4.6158624,3.6199458,4.5128984,2.982317,5.02559,3.0638726,2.5481522,4.1723433,5.6214294,3.138724,7.81292,3.8394432,5.0249143,4.150362,4.132516,4.6457133,3.4432228,3.8864279,3.7499294,3.0088236,2.7687778,6.0877986,5.673091,3.191963,4.2783146,6.4857125,2.9531598,4.791368,4.791553,5.240771,3.455505,3.4117954,4.2992845,5.8202987,3.539092,3.278326,3.9210112,2.6408312,3.964743,6.146595,4.7019744,4.1618648,3.8605103,3.1890223,3.3402717,3.1094718,4.117817,3.8547852,4.227118,4.915013,4.0456214,2.3314326,4.863445,2.8676116,5.2707014,4.17805,5.3873944,2.9868004,5.9283295,2.846537,1.6845278,2.6044977,6.5553274,4.542445
205210,4.0127087,4.1783957,5.8179774,1.3979679,3.7624035,4.4456553,3.7062948,3.4365792,3.4059873,4.582747,3.2899086,1.584469,2.3018198,4.9009933,4.4206066,2.6752427,3.921229,3.6250725,1.9018824,4.5594573,4.052132,3.4882617,3.2746527,5.053081,4.363187,2.7985368,6.3173184,4.7340765,4.020893,2.6230788,4.0031433,4.641593,1.5804293,2.7494802,3.4208415,4.019142,6.464103,3.762457,2.4992363,3.7031963,3.0300221,1.7701443,4.591299,4.304333,3.4560766,2.8149085,3.5437598,2.5895967,3.7991233,5.4935975,2.2239075,2.980496,3.2643359,5.7062955,1.6268722,2.6561844,5.193943,2.778637,2.6138163,3.719955,1.7813615,4.2430887,3.828502,2.9881387,1.9320619,1.5896361,2.680918,3.1997905,1.2798324
205301,2.9841762,2.8278513,3.066298,3.8398561,5.5254636,4.668563,3.0488098,3.5656865,2.7348568,4.139142,2.8484807,2.3582075,2.2030122,2.6617918,4.74603,3.3334718,5.398191,4.3986917,3.964979,6.481492,6.1935678,5.1385293,3.8801625,2.701392,2.9993112,3.124199,4.2927904,3.7603362,3.6325376,6.53603,4.6147494,3.561038,3.6591918,3.5763478,3.1953833,3.0288188,1.4760454,3.3893135,3.4739702,3.5277984,3.9855402,3.67347,3.1387873,3.2472842,2.4281986,3.4168124,2.6437092,3.114373,2.768596,4.611794,5.02341,4.1639614,3.53256,2.3147063,4.110054,3.3142962,2.7978125,3.790321,3.7074022,4.5383735,1.3413105,1.9845399,2.5275855,2.7775517,4.822174,4.6175838,3.1975121,4.634524,4.447106
205304,4.376788,4.310921,2.9117682,3.8879735,4.2029176,3.4914703,2.9175363,4.4730787,4.443589,4.7195206,3.4461305,3.686692,4.0656333,4.0634727,6.4393163,4.6911645,3.9763856,6.2525964,2.1665828,6.305313,5.208291,3.7430499,4.2284255,4.8918242,4.7319546,3.7718673,4.3798084,4.2964063,5.8043704,4.417605,3.4289129,3.3205419,5.070345,2.9947066,3.3738744,2.9046004,3.1761239,5.378915,3.9331849,4.7470684,4.9377503,4.4142118,2.6284413,3.3011923,4.278888,2.6467671,4.5043426,4.755464,3.129646,3.9551086,4.9737344,3.4139566,5.207826,3.3745303,4.883402,3.0690086,4.142711,2.8774886,4.0774016,3.7410815,5.376677,4.318923,3.487556,4.9445267,2.9127054,4.727765,3.3914747,4.2247405,3.360953
205307,1.6358626,4.3214464,3.9021003,3.31795,4.5112453,4.7945867,3.8996058,2.8987098,3.303734,4.350772,5.184409,3.3394642,4.752542,2.9890716,3.6578588,3.5901573,5.2768993,3.8760488,5.0979085,5.0493894,4.9013844,5.062583,4.002621,4.0718513,4.0866838,2.4581988,3.309851,4.5139036,3.811367,5.7470403,3.0563943,4.9844546,5.6852517,3.7640216,2.6709967,3.191342,4.5505047,5.0206127,3.7401872,3.300576,2.67937,4.87272,2.5193846,3.9841354,2.9667435,3.3979514,4.4153967,3.9873037,2.9502168,3.035968,3.7276301,3.4322536,3.650427,4.1102,3.4805796,4.955099,4.136652,4.119998,3.744436,3.9471629,3.862947,3.9341044,4.2155776,2.7530248,3.267348,3.0099633,2.6838832,3.3933008,3.2312698
205310,2.9025304,4.700027,2.8048725,2.4539247,5.015669,5.389004,2.60242,2.4657044,4.09547,3.4505773,3.3143451,3.5169387,7.2695603,3.6207633,3.5555623,4.012218,2.411018,2.2332392,2.659221,5.432196,4.1277084,2.3588877,2.7369103,2.4665647,4.255497,3.8275168,4.7280293,3.1973534,4.1417146,2.7006314,3.8985002,3.1685026,4.427319,3.882376,2.4467845,3.9497426,6.437101,2.6579459,2.9323478,2.9019647,2.9946692,2.7376971,4.944721,3.1420505,3.0728486,3.4587002,6.786789,3.9411423,5.145049,6.4302754,2.715375,3.41737,2.3701594,3.5455437,4.4935274,2.867162,3.3327284,3.497321,4.4664555,2.7389119,3.7867186,2.947774,6.0629807,3.695054,1.8888248,1.7601725,3.7446415,2.490266,1.7315117
205401,4.325188,3.564436,3.8884494,2.1925507,3.4466429,5.1248274,4.533599,3.144069,2.8671942,3.518103,3.498668,3.4158597,2.8075852,4.9577427,4.0367875,3.2781627,3.5346432,3.086332,5.0012226,3.4247258,2.5704377,3.4485455,6.104082,3.048794,2.777967,3.1035943,3.7454143,3.1625888,5.0356545,4.7694783,2.3026586,2.6670282,2.5091197,4.3471117,2.730347,3.6131995,2.868583,3.4899347,2.7485383,2.5650654,3.912533,4.0065618,4.381423,3.8384855,3.8916848,5.3266673,3.6714838,3.970726,2.4819226,4.318418,4.04008,3.5326118,3.6756036,3.77067,5.4658613,3.667466,2.5715063,3.6202052,3.8078852,3.2461402,2.7498894,1.6205214,4.936748,3.0302227,4.08159,4.450094,5.5928273,3.839109,3.4226944
205404,2.8214035,2.6715035,3.1310992,2.4032476,3.7237425,4.4948387,4.7719893,4.195419,4.0703163,3.637166,3.9402769,4.044565,4.365861,4.5221224,3.2901306,2.8254685,4.040611,2.814433,2.630369,4.1155148,3.537757,3.734697,1.8617219,4.968415,5.3718476,4.3082223,3.6263773,2.4990726,3.0265522,3.4167395,3.9282696,2.9989069,5.3675127,3.0483935,3.9041162,3.8152587,3.2067342,4.973192,4.147192,3.9095097,4.3280773,4.788348,3.6305623,3.8227727,4.2254367,2.7817268,3.9772086,2.8885572,3.8404963,3.5246742,5.024997,5.186919,5.199892,3.6258547,4.4305415,3.780795,4.000166,3.9587703,4.2576637,3.4564927,3.5672903,2.5842886,4.578235,5.1240616,3.6202323,4.671129,2.7976506,4.3234024,5.0080447
205407,4.265302,3.9789288,3.4479032,4.29534,3.6666796,3.7017467,3.765205,5.173313,3.5824628,2.8573785,4.0944223,4.5981073,4.2084365,3.6729605,4.901129,4.2561893,4.0813293,4.161028,4.6457157,3.667767,6.188366,3.7093604,4.646638,3.2335021,4.036656,4.428201,2.7151809,3.0262141,4.039761,4.5552974,4.2703476,5.51961,4.623895,3.1786773,3.1287892,4.0270934,3.6154892,4.7203665,3.2911062,2.3571866,3.642345,3.783882,4.805525,4.387758,3.0662086,4.189405,4.614176,4.3225794,2.787241,3.690855,3.8768804,4.0490932,3.0776765,3.750652,4.403648,3.927148,4.321471,3.654065,3.3161561,5.0669093,4.2551985,4.5959454,5.2493553,2.3421268,3.3073387,3.5933194,2.2873392,6.6792145,2.1155894
205410,3.0010648,3.4437325,3.7091482,2.0218208,2.8641174,6.5416527,2.7929473,3.7611823,4.143429,2.5210652,3.4825358,5.0457606,3.6245856,4.253422,3.1028013,2.8544226,2.2397475,4.142063,2.866578,2.831039,2.6083143,3.0849118,3.1114247,2.7392113,4.807818,1.4819018,2.724313,2.672388,4.917464,2.791666,3.0915382,4.8407407,2.9010756,4.213102,4.051154,5.279559,3.3543851,3.936345,2.2445347,4.241878,4.1984224,3.5286307,2.810198,6.127013,4.326268,4.9481926,7.068133,2.658377,4.0306654,2.7698174,5.9721565,3.077072,4.1772985,3.9103403,5.2623034,3.12902,3.4091635,2.9378912,3.3167703,2.160592,3.514643,3.9732583,4.0353665,1.91041,5.366916,3.6572564,4.3897943,2.6509435,2.0011106
205501,3.8550885,2.517463,3.6498313,2.3356109,3.185861,3.234462,6.8130774,3.4469874,5.1003733,2.3737316,4.9321218,3.466179,6.815987,5.862304,3.1522021,3.5818353,2.0414557,3.5763462,4.0560675,3.5278947,4.6442156,2.4279137,3.3300054,3.1357963,2.8505688,3.881998,2.9759505,3.3846853,3.1106977,3.4623835,2.4708881,3.6457894,4.007228,3.9433575,1.2959092,4.286961,4.697745,4.2596283,2.5856953,4.0396366,3.9551165,2.6175442,3.378288,4.8455095,2.7164714,3.1772742,4.5235577,4.887348,3.4802263,2.0911407,4.59888,3.3281648,3.1348207,3.9470294,2.427885,4.47618,4.8399434,4.383734,3.6159456,3.9807785,2.350651,2.470221,3.7995,2.3551214,3.1500196,3.1601343,3.4137034,2.4450836,2.7740011
205504,3.4097807,3.6982949,4.601272,3.3870127,3.8964767,5.061028,4.3887124,6.014022,4.0600777,3.2288811,3.3075948,3.367107,3.5802047,3.859988,4.2417455,2.754957,2.9507058,5.6779647,4.3082924,4.9079843,5.3209076,2.426559,5.229187,3.1417992,2.4986238,2.3354359,3.7814558,3.358436,1.9026275,3.9578853,4.861721,2.0886798,2.638488,5.3818994,3.074039,2.9212418,4.288965,5.1189446,3.8931031,3.735948,3.6873791,5.1567035,3.6784053,4.2698455,4.2937803,2.8388183,3.4763925,3.6097188,3.4986908,3.9996333,2.9283068,4.689849,4.277556,3.0810852,3.0453973,3.443807,2.984083,4.4101567,4.2334285,3.1832895,4.6142898,3.2349656,6.027602,4.4044814,3.949954,4.116861,4.3030543,2.51971,5.6826077
205507,4.347717,3.6044495,5.5638776,2.62305,3.345921,4.862491,4.0240736,4.504097,3.8945818,4.6190214,5.3406754,3.335273,3.3784347,5.9778423,3.4580019,3.7350914,1.9155049,4.1926956,4.7094564,5.593972,3.934338,3.3949559,4.312149,3.3609695,3.2948172,4.1196637,4.4735928,3.9026248,4.427394,4.7491693,3.534553,4.576607,3.6871092,5.4992666,3.5525496,3.0342553,3.3048875,4.95304,3.6410432,3.9445324,3.244757,3.2302673,4.1553807,4.980182,3.0336015,4.8292365,4.7336726,4.756622,4.5866723,2.5602403,3.4445617,6.9643383,4.71542,4.0387692,3.9227157,3.767071,2.655584,4.5703893,3.389305,3.0877793,4.9168234,4.721739,4.288466,5.0652566,2.7399087,2.8844056,2.0392003,3.0934393,2.356859
205510,3.4165773,2.721589,4.7520576,2.8734028,4.265225,3.2140603,3.1957324,4.171754,3.0089161,3.0919538,3.6796222,4.120647,3.5402937,5.273812,3.6126096,2.5136452,3.7821276,4.2120285,4.7825556,3.4730499,4.1318846,2.3540826,3.5640452,2.7542977,2.6626463,4.261105,4.202072,4.2892227,2.6946766,2.9324288,3.6389034,2.5404613,3.7226276,3.7788587,3.558711,3.6377745,4.8729477,6.8800883,3.4419708,3.0348551,2.6692579,4.572479,3.4151251,4.409528,2.0444202,5.9714594,2.8223119,3.6837225,7.223428,2.61569,3.3025763,3.2076566,5.4196935,2.9871123,4.130155,4.4863505,5.439457,4.1822796,5.2250648,4.198577,2.7718098,6.60724,2.896428,3.7717214,4.853744,1.9731847,2.1905503,2.372042,2.9398525
205601,4.3388863,5.9342065,3.880803,4.1820636,4.1837244,5.363404,2.7497923,4.7540812,4.4465165,3.9926507,3.2990253,3.3083253,3.8044465,3.7153122,5.0036516,3.1143374,6.174374,2.9967349,4.300229,4.115382,4.1970463,4.4929433,4.980391,4.4485035,3.2450135,4.9388657,4.965732,3.0787673,2.8429825,2.3784149,2.6436372,2.668528,4.3679204,3.6598434,3.0608904,2.9467702,2.5321496,3.0716844,2.5255,3.4420478,2.9745054,3.241524,2.3104248,3.4553378,6.6093416,2.2113216,3.02569,2.592123,2.14869,3.6963973,3.1896894,2.3563752,3.2842236,3.8181915,2.8385384,3.2851837,2.701728,2.4161925,4.0595584,4.3468013,4.25135,3.7292848,1.7879788,3.2230084,3.106365,4.1349998,4.2548923,4.0734982,2.6262295
205604,3.2170606,3.6799028,2.147183,3.5299067,4.984916,4.5986567,4.2073593,5.1813087,4.254616,4.3950357,3.9478722,3.0247402,6.9930387,5.28649,6.7453694,2.7653062,6.29414,2.5675573,4.545815,5.072614,3.5395863,3.8313682,4.134744,4.751633,4.5272326,3.9844673,3.2429101,3.874442,3.9109924,4.2078032,2.8709185,3.287139,3.9546514,6.0529723,2.8607655,4.3826213,5.350048,3.3890853,5.5193386,4.0361223,4.5523033,3.7583294,3.3088474,4.960139,3.7788463,3.7883558,4.39717,2.883456,3.3585815,3.5521033,2.7798712,4.1943946,4.964399,3.5590734,4.0713673,4.008966,3.6743839,3.4513445,3.9839118,4.449932,4.2105055,4.447839,2.9144938,5.1524954,0.98927146,4.9650416,3.9005246,2.882506,3.9645486
205607,2.891749,2.8038185,2.5641558,3.8263144,4.589654,2.9740198,4.0540333,3.006536,3.6456833,3.9996073,4.8957253,3.6099904,3.9029412,3.5296996,3.659819,3.505042,6.277885,3.9187586,3.949669,5.9242134,5.2748065,2.525727,4.281134,3.4549317,2.639927,5.331179,4.9431696,3.8832302,2.343474,4.5409517,3.1211867,3.8925557,3.0758948,5.4528055,3.015898,2.8846335,6.135045,3.802554,5.0937285,2.1838748,2.700411,3.9235241,3.012977,4.119957,2.3792534,3.9007366,3.048543,3.2759929,3.6617992,3.5762978,2.4159074,4.1809645,3.0850427,3.6626146,5.5120854,2.8227956,2.9383075,3.9978235,4.353455,3.6163967,4.051431,3.4044805,5.703256,1.9794966,3.1309361,5.077242,2.5458863,3.303926,3.9553013
205610,3.741921,5.257087,2.9871593,6.114251,3.0808442,4.850122,5.790627,4.0894604,2.6557467,3.4759724,3.5162706,1.8412281,2.6286564,3.5653741,4.0924435,1.7940291,2.0348346,2.49677,3.0131874,1.895889,2.7648246,4.1743364,2.0217404,2.8207781,4.952135,3.910934,4.2586513,1.2659935,2.9831152,2.001713,2.9375772,2.31492,4.602196,3.5432053,3.5609322,3.032379,4.383828,3.211261,2.1902769,3.1624517,4.220995,2.484623,3.4604552,2.6849213,2.2615108,3.2337966,2.416795,1.6287639,4.2526712,4.3464093,2.264101,1.4675264,2.2117765,2.7620769,2.4105158,3.67278,3.1707282,3.7689843,4.641777,1.1299251,5.25161,1.6924452,3.5281603,0.9917285,5.160382,5.7920694,4.3332925,2.2643442,2.3080943
205701,3.4320996,4.4632907,4.439127,2.1002946,2.2157009,1.1007218,3.0937877,4.28544,2.72273,3.621958,3.99295,3.7069802,2.7719696,3.6672902,3.449908,2.6224604,2.983377,3.043966,4.597899,1.7332555,4.474887,2.830969,4.831056,4.386961,3.5553575,4.4352937,5.6391945,2.0398724,4.789639,2.0596788,2.2452657,2.8999057,6.380566,3.2706256,2.8470485,2.3039536,4.5108647,4.254378,3.2073739,4.2977695,2.8819826,2.905405,4.2716465,2.5607247,2.5246952,2.8801265,4.258865,4.0267363,3.9913561,3.067634,4.6871176,2.4391675,4.076778,2.0957563,3.3904982,3.4894614,3.5670457,3.3556573,4.7662153,2.0586014,4.0196867,5.4369082,4.258696,3.8560662,3.8349838,4.2891006,4.4592752,2.542627,3.4050136
205704,2.857345,2.549455,2.9824119,4.9558887,5.031627,2.9467108,3.520849,3.8383965,4.9081125,5.653173,3.433268,3.6144996,2.2867086,3.3001018,3.977929,4.6448426,3.9368734,2.061713,5.127224,3.403858,3.573324,4.822133,2.9313672,2.0815446,2.277852,2.4079354,5.5888295,2.8571897,2.7046776,3.226968,2.1809158,1.8546587,2.4799347,2.3931239,4.972352,4.2280035,3.466128,3.1266,3.7545505,3.7910898,4.880966,3.2800674,5.271502,3.233384,3.2037082,3.2253215,4.003255,4.2323275,4.1492343,4.330898,5.060541,4.1766663,5.395347,3.888547,3.4433608,5.01897,3.443023,3.5417678,5.232751,4.6976304,3.6757395,1.9231988,3.632552,2.0370789,2.0833192,2.9337492,3.1249917,4.241422,3.4356976
